user_id,final_rec
1805,"[1126899, 1005186, 1085604, 986912, 13416117]"
1806,"[1029743, 1005186, 844165, 1075368, 13416117]"
1807,"[995242, 840361, 908531, 916122, 13416117]"
1808,"[981760, 1053690, 962568, 1106523, 13416117]"
1809,"[995242, 1053690, 916122, 908531, 13416117]"
1810,"[1029743, 840361, 908531, 1044078, 13416117]"
1811,"[1106523, 923746, 1068719, 1043590, 6533765]"
1812,"[840361, 1126899, 1005186, 962568, 13416117]"
1814,"[1082185, 1029743, 981760, 840361, 13416117]"
1815,"[1029743, 962568, 981760, 903325, 13416117]"
1816,"[1082185, 1029743, 840361, 908531, 13416117]"
1817,"[1082185, 1029743, 981760, 866211, 13416117]"
1818,"[1070820, 840361, 1005186, 1085604, 13416117]"
1819,"[840361, 908531, 1044078, 844179, 6533765]"
1820,"[1082185, 995242, 1053690, 981760, 13416117]"
1821,"[1106523, 962568, 840361, 914190, 13416117]"
1823,"[1082185, 1070820, 962568, 840361, 13416117]"
1824,"[1106523, 1082185, 1053690, 908531, 6533765]"
1826,"[1029743, 908531, 844165, 840361, 13416117]"
1827,"[1029743, 981760, 951590, 908531, 13416117]"
1829,"[1029743, 1082185, 981760, 923746, 13416117]"
1831,"[1082185, 840361, 1126899, 961554, 13416117]"
1832,"[1106523, 923746, 1005186, 981760, 13416117]"
1833,"[908531, 840361, 995242, 844165, 6533765]"
1834,"[1029743, 923746, 1053690, 981760, 13416117]"
1835,"[1082185, 1029743, 962568, 961554, 13416117]"
1837,"[1082185, 995242, 981760, 5569230, 13416117]"
1839,"[1106523, 840361, 1082185, 1044078, 6533765]"
1841,"[1082185, 1126899, 981760, 866211, 13416117]"
1842,"[1082185, 1029743, 981760, 840361, 13416117]"
1843,"[1070820, 908531, 840361, 844165, 13416117]"
1845,"[1082185, 1126899, 916122, 979707, 13416117]"
1846,"[1106523, 840361, 908531, 1082185, 6533765]"
1847,"[981760, 1070820, 951590, 986912, 13416117]"
1848,"[1082185, 1005186, 981760, 1070820, 13416117]"
1849,"[1029743, 1005186, 981760, 844165, 13416117]"
1850,"[1082185, 962568, 903325, 1070820, 13416117]"
1851,"[1082185, 1029743, 981760, 840361, 13416117]"
1852,"[1106523, 1005186, 840361, 979707, 13416117]"
1854,"[1082185, 995242, 840361, 961554, 13416117]"
1856,"[1082185, 1070820, 914190, 840361, 6533765]"
1857,"[1005186, 1070820, 1085604, 1092026, 6533765]"
1858,"[1082185, 1126899, 840361, 961554, 13416117]"
1859,"[1126899, 1005186, 979707, 840361, 13416117]"
1861,"[1029743, 981760, 923746, 899624, 13416117]"
1862,"[962568, 1070820, 903325, 979707, 13416117]"
1864,"[962568, 1082185, 1022254, 981760, 13416117]"
1865,"[1005186, 862349, 1082185, 1022254, 13416117]"
1866,"[1029743, 840361, 1005186, 986912, 13416117]"
1867,"[1126899, 1053690, 979707, 840361, 13416117]"
1868,"[1082185, 1029743, 981760, 840361, 13416117]"
1869,"[1126899, 840361, 5569230, 979707, 13416117]"
1870,"[1070820, 1082185, 914190, 962568, 6533765]"
1871,"[1106523, 979707, 1053690, 5569230, 13416117]"
1872,"[1082185, 1070820, 908531, 1053690, 13416117]"
1873,"[1082185, 1106523, 1092026, 1044078, 6533765]"
1874,"[1070820, 1005186, 981760, 962568, 13416117]"
1875,"[1082185, 840361, 1070820, 962568, 13416117]"
1877,"[1029743, 840361, 908531, 1044078, 6533765]"
1879,"[1082185, 951590, 1106523, 5569230, 13416117]"
1880,"[1106523, 840361, 908531, 1044078, 6533765]"
1881,"[1082185, 1029743, 981760, 1053690, 13416117]"
1883,"[844165, 1029743, 1005186, 981760, 6533765]"
1884,"[1126899, 1005186, 1082185, 840361, 13416117]"
1885,"[1126899, 1005186, 840361, 979707, 13416117]"
1886,"[1082185, 1029743, 981760, 840361, 13416117]"
1887,"[840361, 908531, 995242, 1082185, 6533765]"
1889,"[1082185, 1029743, 981760, 840361, 13416117]"
1890,"[1082185, 840361, 1126899, 961554, 13416117]"
1891,"[1082185, 995242, 908531, 840361, 13416117]"
1892,"[1044078, 840361, 908531, 914190, 6533765]"
1893,"[1082185, 1070820, 903325, 962568, 13416117]"
1894,"[1029743, 923746, 981760, 1005186, 13416117]"
1895,"[840361, 1044078, 1106523, 908531, 6533765]"
1896,"[1082185, 1029743, 923746, 981760, 13416117]"
1899,"[1029743, 1082185, 951590, 981760, 13416117]"
1900,"[1070820, 1082185, 981760, 914190, 13416117]"
1901,"[1029743, 1082185, 923746, 1068719, 13416117]"
1902,"[914190, 962568, 899624, 1133018, 6533765]"
1904,"[1082185, 1029743, 981760, 840361, 13416117]"
1905,"[1029743, 840361, 908531, 914190, 13416117]"
1906,"[840361, 1029743, 962568, 914190, 13416117]"
1907,"[962568, 840361, 1106523, 1082185, 13416117]"
1909,"[1082185, 1029743, 981760, 840361, 13416117]"
1911,"[840361, 1106523, 1044078, 908531, 6533765]"
1912,"[1029743, 923746, 981760, 899624, 13416117]"
1914,"[995242, 1053690, 981760, 5569230, 13416117]"
1916,"[1082185, 1106523, 840361, 1068719, 13416117]"
1917,"[1082185, 1106523, 981760, 1053690, 6533765]"
1918,"[1082185, 1005186, 1126899, 981760, 13416117]"
1919,"[1106523, 1053690, 916122, 908531, 6533765]"
1920,"[1082185, 1070820, 962568, 903325, 13416117]"
1921,"[1029743, 840361, 914190, 962568, 13416117]"
1922,"[1082185, 1070820, 866211, 981760, 13416117]"
1923,"[1082185, 962568, 903325, 901062, 13416117]"
1924,"[995242, 908531, 1082185, 840361, 13416117]"
1925,"[1082185, 1029743, 981760, 1053690, 13416117]"
1926,"[840361, 962568, 1068719, 1106523, 6533765]"
1927,"[923746, 1106523, 1068719, 1082185, 6533765]"
1928,"[1070820, 1082185, 1092026, 908531, 6533765]"
1929,"[951590, 1106523, 981760, 5569230, 13416117]"
1930,"[1106523, 840361, 1005186, 1070015, 13416117]"
1931,"[1082185, 1106523, 923746, 1068719, 6533765]"
1932,"[1082185, 1029743, 981760, 840361, 13416117]"
1933,"[1106523, 962568, 981760, 923746, 13416117]"
1935,"[1082185, 1126899, 840361, 961554, 13416117]"
1936,"[1029743, 899624, 981760, 914190, 6533765]"
1937,"[1082185, 1070820, 916122, 981760, 13416117]"
1938,"[923746, 1029743, 1068719, 1005186, 13416117]"
1939,"[1029743, 914190, 840361, 1044078, 13416117]"
1940,"[1082185, 1106523, 986912, 901062, 13416117]"
1941,"[1106523, 908531, 840361, 1044078, 6533765]"
1942,"[1106523, 1053690, 5569230, 1110572, 13416117]"
1943,"[1029743, 923746, 1044078, 1068719, 6533765]"
1944,"[1082185, 1029743, 962568, 981760, 13416117]"
1945,"[1082185, 1070820, 5569230, 933835, 13416117]"
1946,"[1082185, 1070820, 1005186, 923746, 6533765]"
1947,"[951590, 1126899, 840361, 5569230, 13416117]"
1948,"[1126899, 840361, 916122, 1005186, 13416117]"
1949,"[923746, 1106523, 1068719, 899624, 6533765]"
1950,"[1029743, 981760, 923746, 914190, 13416117]"
1951,"[1082185, 1126899, 986912, 1005186, 13416117]"
1952,"[1029743, 981760, 923746, 899624, 13416117]"
1953,"[1029743, 1005186, 979707, 962568, 13416117]"
1954,"[1082185, 1029743, 981760, 923746, 13416117]"
1955,"[1082185, 1106523, 981760, 951590, 13416117]"
1956,"[1126899, 951590, 1005186, 1075368, 13416117]"
1957,"[1082185, 1029743, 981760, 914190, 13416117]"
1958,"[1082185, 1029743, 981760, 840361, 13416117]"
1959,"[1082185, 1029743, 981760, 840361, 13416117]"
1960,"[1070820, 914190, 962568, 840361, 6533765]"
1961,"[1106523, 923746, 1082185, 1068719, 6533765]"
1962,"[1082185, 962568, 981760, 1070820, 13416117]"
1963,"[962568, 1070820, 840361, 903325, 13416117]"
1964,"[1029743, 981760, 962568, 923746, 13416117]"
1965,"[1082185, 1106523, 908531, 840361, 13416117]"
1966,"[1082185, 862349, 962568, 916122, 13416117]"
1967,"[1029743, 981760, 962568, 844165, 13416117]"
1968,"[1082185, 1106523, 981760, 986912, 13416117]"
1969,"[1029743, 981760, 1082185, 844165, 6533765]"
1970,"[1082185, 1106523, 1053690, 908531, 6533765]"
1971,"[1029743, 923746, 1082185, 981760, 13416117]"
1972,"[1106523, 923746, 1082185, 1068719, 6533765]"
1975,"[1082185, 5569230, 840361, 933835, 13416117]"
1976,"[1106523, 1053690, 1044078, 923746, 6533765]"
1977,"[1082185, 1029743, 981760, 840361, 13416117]"
1979,"[1082185, 1106523, 923746, 5569230, 13416117]"
1980,"[1029743, 1053690, 981760, 908531, 13416117]"
1981,"[1126899, 840361, 1005186, 1068719, 13416117]"
1982,"[1082185, 961554, 962568, 1058997, 13416117]"
1983,"[1082185, 1126899, 979707, 1053690, 13416117]"
1984,"[1029743, 908531, 840361, 1082185, 13416117]"
1985,"[1082185, 1106523, 5569230, 840361, 13416117]"
1986,"[1029743, 840361, 1005186, 986912, 13416117]"
1987,"[1029743, 840361, 1005186, 986912, 13416117]"
1988,"[1106523, 840361, 1068719, 1044078, 6533765]"
1989,"[1082185, 1005186, 1029743, 923746, 13416117]"
1990,"[1082185, 1029743, 961554, 840361, 13416117]"
1993,"[1106523, 1005186, 923746, 1082185, 6533765]"
1994,"[1029743, 840361, 1005186, 986912, 13416117]"
1995,"[1082185, 962568, 995242, 840361, 13416117]"
1996,"[981760, 1053690, 1106523, 1005186, 13416117]"
1997,"[1126899, 1005186, 1022254, 916122, 13416117]"
1998,"[1106523, 1053690, 908531, 1082185, 6533765]"
1999,"[1029743, 840361, 1005186, 986912, 13416117]"
2000,"[1106523, 1005186, 840361, 986912, 13416117]"
2001,"[1082185, 1029743, 981760, 840361, 13416117]"
2002,"[1082185, 1106523, 923746, 981760, 13416117]"
2003,"[1082185, 1126899, 1005186, 866211, 13416117]"
2004,"[1029743, 981760, 5569230, 951590, 13416117]"
2005,"[1106523, 1005186, 923746, 951590, 13416117]"
2006,"[1082185, 840361, 1106523, 908531, 13416117]"
2007,"[1082185, 1106523, 981760, 1053690, 6533765]"
2008,"[1029743, 840361, 1082185, 866211, 13416117]"
2010,"[1029743, 840361, 951590, 5569230, 13416117]"
2011,"[1053690, 995242, 979707, 1005186, 13416117]"
2012,"[1082185, 1106523, 1092026, 1005186, 6533765]"
2014,"[1106523, 1053690, 840361, 979707, 13416117]"
2015,"[1082185, 981760, 1029743, 962568, 13416117]"
2016,"[1082185, 1029743, 981760, 840361, 13416117]"
2017,"[1082185, 840361, 962568, 903325, 13416117]"
2018,"[1082185, 1106523, 840361, 962568, 13416117]"
2019,"[1029743, 1082185, 844165, 923746, 6533765]"
2020,"[1082185, 1029743, 981760, 923746, 13416117]"
2021,"[840361, 951590, 1106523, 1068719, 13416117]"
2022,"[995242, 1082185, 916122, 981760, 13416117]"
2023,"[1070820, 981760, 1082185, 986912, 13416117]"
2024,"[1106523, 1082185, 923746, 5569230, 13416117]"
2025,"[840361, 1029743, 962568, 914190, 13416117]"
2026,"[1082185, 1029743, 981760, 840361, 13416117]"
2027,"[923746, 1068719, 1106523, 1005186, 13416117]"
2028,"[1106523, 5569230, 1053690, 951590, 13416117]"
2029,"[1070820, 840361, 1005186, 1082185, 13416117]"
2030,"[1070820, 933835, 914190, 981760, 13416117]"
2031,"[1082185, 1029743, 981760, 840361, 13416117]"
2032,"[1082185, 1029743, 981760, 840361, 13416117]"
2033,"[1082185, 1106523, 1005186, 986912, 13416117]"
2034,"[1082185, 840361, 1126899, 961554, 13416117]"
2035,"[844165, 859075, 1005186, 908531, 6533765]"
2036,"[1082185, 1126899, 866211, 981760, 13416117]"
2037,"[1070820, 914190, 1092026, 981760, 6533765]"
2038,"[840361, 1070820, 914190, 908531, 13416117]"
2039,"[1082185, 1029743, 981760, 840361, 13416117]"
2040,"[1029743, 840361, 908531, 914190, 13416117]"
2041,"[840361, 1068719, 1126899, 1005186, 13416117]"
2042,"[1082185, 1029743, 981760, 840361, 13416117]"
2043,"[1106523, 1053690, 908531, 916122, 13416117]"
2044,"[1082185, 1029743, 981760, 840361, 13416117]"
2047,"[1082185, 1070820, 914190, 840361, 13416117]"
2048,"[1106523, 981760, 923746, 1053690, 1038663]"
2049,"[1029743, 840361, 1005186, 986912, 13416117]"
2050,"[1029743, 981760, 962568, 923746, 13416117]"
2053,"[995242, 1082185, 844165, 908531, 13416117]"
2055,"[1106523, 840361, 1053690, 1044078, 6533765]"
2056,"[1106523, 840361, 1044078, 1082185, 6533765]"
2057,"[1070820, 1005186, 840361, 1085604, 6533765]"
2058,"[962568, 903325, 1022254, 961554, 13416117]"
2059,"[1082185, 1029743, 981760, 840361, 13416117]"
2060,"[1029743, 981760, 5569230, 951590, 13416117]"
2061,"[1082185, 1029743, 981760, 840361, 13416117]"
2062,"[1126899, 1005186, 840361, 995965, 13416117]"
2063,"[1082185, 981760, 1070820, 1005186, 13416117]"
2064,"[1082185, 1029743, 981760, 1005186, 13416117]"
2065,"[1029743, 844165, 859075, 1005186, 6533765]"
2068,"[1082185, 1070820, 962568, 981760, 13416117]"
2069,"[1106523, 1053690, 923746, 1082185, 6533765]"
2070,"[1082185, 1070820, 914190, 981760, 6533765]"
2071,"[981760, 899624, 1106523, 962568, 13416117]"
2074,"[1082185, 1029743, 981760, 840361, 13416117]"
2075,"[1029743, 840361, 1068719, 1044078, 13416117]"
2076,"[1082185, 1106523, 981760, 1053690, 13416117]"
2077,"[1082185, 1106523, 962568, 981760, 13416117]"
2078,"[1029743, 951590, 5569230, 981760, 13416117]"
2079,"[1106523, 923746, 1068719, 981760, 13416117]"
2080,"[1082185, 1106523, 981760, 1053690, 13416117]"
2082,"[1029743, 1082185, 981760, 923746, 13416117]"
2083,"[1005186, 1070820, 981760, 962568, 13416117]"
2084,"[1082185, 981760, 1070820, 962568, 13416117]"
2085,"[914190, 1092026, 1044078, 1070820, 6533765]"
2086,"[1082185, 1029743, 923746, 981760, 6533765]"
2087,"[1082185, 1029743, 962568, 981760, 13416117]"
2088,"[1082185, 1029743, 981760, 962568, 13416117]"
2089,"[1126899, 1005186, 840361, 1075368, 13416117]"
2090,"[1029743, 840361, 908531, 844165, 6533765]"
2093,"[1029743, 5569230, 981760, 951590, 13416117]"
2094,"[1082185, 1070820, 981760, 986912, 13416117]"
2095,"[1005186, 951590, 981760, 923746, 13416117]"
2097,"[1106523, 1082185, 923746, 1053690, 6533765]"
2099,"[1082185, 1029743, 981760, 840361, 13416117]"
2100,"[1082185, 1106523, 981760, 923746, 6533765]"
2101,"[1029743, 981760, 1082185, 914190, 13416117]"
2102,"[1029743, 981760, 5569230, 840361, 13416117]"
2107,"[1082185, 1029743, 840361, 961554, 13416117]"
2108,"[1082185, 1106523, 923746, 1068719, 6533765]"
2109,"[981760, 923746, 899624, 1029743, 13416117]"
2110,"[1082185, 995242, 962568, 903325, 13416117]"
2111,"[1126899, 1082185, 1005186, 840361, 13416117]"
2112,"[1082185, 1029743, 962568, 923746, 13416117]"
2113,"[981760, 1070820, 1053690, 1005186, 13416117]"
2114,"[1082185, 1070820, 981760, 986912, 13416117]"
2115,"[840361, 1082185, 914190, 1070820, 13416117]"
2116,"[1082185, 981760, 1029743, 1005186, 13416117]"
2117,"[1082185, 1106523, 923746, 1068719, 13416117]"
2119,"[1029743, 1082185, 981760, 923746, 13416117]"
2120,"[1082185, 1029743, 981760, 840361, 13416117]"
2121,"[1082185, 995242, 981760, 1053690, 13416117]"
2122,"[1106523, 1082185, 914190, 840361, 6533765]"
2123,"[1029743, 840361, 914190, 5569230, 13416117]"
2124,"[1082185, 995242, 916122, 840361, 13416117]"
2125,"[1029743, 1082185, 923746, 1068719, 13416117]"
2126,"[1082185, 1126899, 961554, 962568, 13416117]"
2127,"[1082185, 1029743, 908531, 981760, 13416117]"
2129,"[1082185, 995242, 908531, 844165, 13416117]"
2130,"[962568, 1082185, 1106523, 923746, 13416117]"
2131,"[1106523, 981760, 1005186, 1082185, 13416117]"
2132,"[1082185, 1106523, 981760, 901062, 13416117]"
2133,"[1082185, 840361, 1126899, 961554, 13416117]"
2134,"[1082185, 1070820, 962568, 981760, 13416117]"
2136,"[1082185, 1126899, 981760, 866211, 13416117]"
2137,"[840361, 1029743, 908531, 1044078, 13416117]"
2138,"[1029743, 844165, 981760, 908531, 13416117]"
2139,"[1005186, 1126899, 1085604, 923746, 13416117]"
2140,"[1070820, 1082185, 1005186, 981760, 13416117]"
2141,"[1082185, 1070820, 981760, 914190, 13416117]"
2142,"[1029743, 951590, 1005186, 1075368, 13416117]"
2144,"[1082185, 1029743, 981760, 840361, 13416117]"
2145,"[1082185, 1029743, 981760, 840361, 13416117]"
2146,"[981760, 1106523, 1053690, 979707, 13416117]"
2147,"[962568, 1082185, 903325, 1106523, 13416117]"
2148,"[1082185, 1106523, 981760, 1053690, 6533765]"
2149,"[1082185, 1106523, 923746, 1068719, 13416117]"
2153,"[1029743, 923746, 1068719, 1044078, 13416117]"
2154,"[1082185, 1106523, 923746, 981760, 6533765]"
2156,"[1029743, 840361, 908531, 1044078, 13416117]"
2158,"[1070820, 914190, 840361, 962568, 6533765]"
2159,"[1106523, 923746, 1068719, 962568, 6533765]"
2160,"[1029743, 840361, 908531, 979707, 13416117]"
2161,"[1126899, 1005186, 1127831, 916122, 13416117]"
2162,"[1082185, 995242, 840361, 5569230, 13416117]"
2165,"[1053690, 1106523, 916122, 908531, 13416117]"
2168,"[1082185, 1092026, 1106523, 908531, 6533765]"
2170,"[1106523, 844165, 908531, 1044078, 6533765]"
2171,"[1082185, 1029743, 981760, 5569230, 13416117]"
2172,"[1029743, 962568, 903325, 961554, 13416117]"
2173,"[951590, 5569230, 1126899, 5568378, 13416117]"
2174,"[1005186, 1126899, 1085604, 923746, 13416117]"
2175,"[1082185, 1029743, 981760, 840361, 13416117]"
2179,"[962568, 903325, 961554, 840361, 13416117]"
2181,"[1082185, 981760, 962568, 1106523, 13416117]"
2182,"[1082185, 1029743, 981760, 840361, 13416117]"
2183,"[1082185, 995242, 908531, 840361, 13416117]"
2184,"[844165, 840361, 862349, 908531, 6533765]"
2185,"[923746, 1068719, 1106523, 1005186, 13416117]"
2186,"[1106523, 1068719, 951590, 923746, 13416117]"
2187,"[1029743, 840361, 908531, 914190, 13416117]"
2188,"[1082185, 1106523, 5569230, 951590, 13416117]"
2189,"[1029743, 923746, 981760, 1068719, 13416117]"
2190,"[914190, 981760, 1106523, 1092026, 6533765]"
2192,"[1106523, 840361, 979707, 1082185, 13416117]"
2193,"[1082185, 1070820, 840361, 961554, 13416117]"
2194,"[1082185, 1029743, 981760, 962568, 13416117]"
2195,"[1126899, 840361, 1005186, 1075368, 13416117]"
2196,"[1029743, 1082185, 981760, 1053690, 13416117]"
2197,"[1106523, 840361, 1005186, 1085604, 13416117]"
2198,"[1082185, 981760, 1029743, 951590, 13416117]"
2199,"[1082185, 1070820, 962568, 981760, 13416117]"
2200,"[1082185, 1029743, 923746, 899624, 6533765]"
2203,"[1029743, 981760, 962568, 899624, 13416117]"
2204,"[1106523, 923746, 1068719, 1044078, 6533765]"
2206,"[1029743, 908531, 1082185, 5569230, 13416117]"
2207,"[995242, 916122, 844165, 908531, 13416117]"
2208,"[1106523, 5569230, 1053690, 951590, 13416117]"
2209,"[1082185, 1029743, 981760, 1005186, 13416117]"
2210,"[1082185, 1029743, 981760, 840361, 13416117]"
2211,"[1082185, 1126899, 1005186, 866211, 13416117]"
2213,"[1106523, 840361, 1005186, 986912, 13416117]"
2214,"[1029743, 840361, 979707, 1070015, 13416117]"
2215,"[1082185, 1106523, 1092026, 1005186, 6533765]"
2216,"[1070820, 840361, 914190, 1082185, 13416117]"
2217,"[1005186, 962568, 862349, 923746, 6533765]"
2218,"[1082185, 908531, 840361, 844165, 6533765]"
2220,"[1082185, 1029743, 981760, 840361, 13416117]"
2221,"[1082185, 1070820, 840361, 903325, 13416117]"
2222,"[1029743, 981760, 5569230, 1053690, 13416117]"
2223,"[1106523, 840361, 1005186, 1053690, 13416117]"
2224,"[1082185, 1005186, 1070820, 981760, 6533765]"
2225,"[1082185, 1070820, 981760, 986912, 13416117]"
2226,"[1082185, 923746, 1005186, 1106523, 13416117]"
2227,"[1029743, 923746, 1068719, 899624, 6533765]"
2229,"[1082185, 962568, 903325, 1070820, 13416117]"
2230,"[1082185, 995242, 908531, 961554, 13416117]"
2231,"[1082185, 1126899, 961554, 962568, 13416117]"
2232,"[1029743, 840361, 1005186, 986912, 13416117]"
2233,"[1082185, 1126899, 962568, 903325, 13416117]"
2234,"[1082185, 962568, 1133018, 840361, 13416117]"
2235,"[1126899, 1005186, 923746, 962568, 13416117]"
2236,"[1070820, 840361, 986912, 5569230, 13416117]"
2237,"[840361, 1082185, 908531, 903325, 13416117]"
2238,"[1029743, 981760, 923746, 899624, 13416117]"
2240,"[981760, 1106523, 1053690, 899624, 13416117]"
2241,"[1029743, 981760, 923746, 899624, 13416117]"
2242,"[1082185, 1106523, 986912, 908531, 13416117]"
2243,"[1029743, 914190, 962568, 899624, 13416117]"
2244,"[1029743, 1082185, 844165, 923746, 6533765]"
2245,"[1082185, 1106523, 840361, 1068719, 13416117]"
2247,"[1082185, 1106523, 962568, 923746, 13416117]"
2248,"[1106523, 1053690, 840361, 979707, 13416117]"
2250,"[1029743, 914190, 840361, 981760, 13416117]"
2251,"[1082185, 1029743, 981760, 840361, 13416117]"
2252,"[1082185, 923746, 1029743, 899624, 6533765]"
2255,"[1082185, 1029743, 981760, 840361, 13416117]"
2256,"[840361, 1070820, 962568, 914190, 13416117]"
2257,"[1106523, 923746, 1053690, 5569230, 13416117]"
2259,"[1082185, 1029743, 981760, 840361, 13416117]"
2260,"[1029743, 923746, 981760, 1068719, 13416117]"
2261,"[1082185, 1106523, 951590, 1044078, 6533765]"
2262,"[1082185, 1106523, 981760, 1053690, 13416117]"
2263,"[1082185, 995242, 981760, 1053690, 13416117]"
2264,"[1126899, 1082185, 840361, 961554, 13416117]"
2266,"[1082185, 840361, 1070820, 962568, 13416117]"
2267,"[1126899, 1005186, 840361, 1075368, 13416117]"
2268,"[1082185, 1029743, 981760, 840361, 13416117]"
2269,"[1082185, 914190, 840361, 1070820, 13416117]"
2270,"[1082185, 1029743, 844165, 1005186, 6533765]"
2272,"[1082185, 840361, 914190, 962568, 13416117]"
2273,"[1029743, 840361, 1005186, 951590, 13416117]"
2274,"[1082185, 1106523, 5569230, 981760, 13416117]"
2275,"[1082185, 995242, 844165, 908531, 6533765]"
2276,"[1106523, 840361, 908531, 5569230, 6533765]"
2277,"[1106523, 1053690, 908531, 1065593, 6533765]"
2278,"[1106523, 979707, 962568, 903325, 13416117]"
2279,"[844165, 1005186, 859075, 916122, 6533765]"
2280,"[1082185, 914190, 1070820, 933835, 13416117]"
2281,"[840361, 1126899, 1082185, 903325, 13416117]"
2282,"[1070820, 962568, 840361, 903325, 13416117]"
2283,"[1106523, 923746, 981760, 1053690, 6533765]"
2284,"[1082185, 1126899, 962568, 979707, 13416117]"
2285,"[1082185, 840361, 1058997, 903325, 13416117]"
2286,"[1082185, 1029743, 981760, 840361, 13416117]"
2287,"[1082185, 1029743, 981760, 866211, 13416117]"
2288,"[1082185, 840361, 1126899, 961554, 13416117]"
2289,"[1029743, 840361, 914190, 867188, 13416117]"
2290,"[1029743, 981760, 1082185, 908531, 13416117]"
2291,"[1029743, 1005186, 923746, 1085604, 13416117]"
2292,"[1029743, 981760, 923746, 908531, 13416117]"
2294,"[1029743, 1082185, 923746, 1068719, 13416117]"
2295,"[1106523, 923746, 1068719, 1044078, 6533765]"
2296,"[1029743, 1068719, 840361, 899624, 13416117]"
2297,"[1082185, 1133018, 1098844, 866211, 13416117]"
2298,"[1029743, 923746, 981760, 899624, 13416117]"
2299,"[1082185, 1126899, 1005186, 901062, 13416117]"
2300,"[1029743, 1082185, 840361, 908531, 13416117]"
2301,"[923746, 1029743, 1068719, 1044078, 13416117]"
2302,"[1029743, 840361, 908531, 962568, 13416117]"
2303,"[840361, 1029743, 962568, 914190, 13416117]"
2305,"[995242, 1082185, 840361, 908531, 13416117]"
2307,"[1082185, 1070820, 1005186, 1092026, 6533765]"
2308,"[1082185, 1029743, 981760, 840361, 13416117]"
2309,"[1106523, 840361, 1068719, 1044078, 13416117]"
2310,"[923746, 1005186, 1044078, 844165, 6533765]"
2312,"[962568, 903325, 961554, 1082185, 13416117]"
2313,"[1082185, 1029743, 981760, 840361, 13416117]"
2314,"[1082185, 962568, 840361, 903325, 13416117]"
2317,"[962568, 1082185, 1029743, 981760, 13416117]"
2319,"[1106523, 1053690, 908531, 840361, 6533765]"
2321,"[981760, 1070820, 1005186, 986912, 13416117]"
2322,"[1082185, 1126899, 962568, 1022254, 13416117]"
2323,"[1082185, 1029743, 981760, 840361, 13416117]"
2324,"[1082185, 1029743, 840361, 962568, 13416117]"
2326,"[1029743, 981760, 951590, 899624, 13416117]"
2328,"[1082185, 1106523, 981760, 962568, 13416117]"
2330,"[1082185, 1053690, 981760, 1070820, 13416117]"
2331,"[1082185, 1029743, 840361, 908531, 6533765]"
2332,"[1029743, 840361, 1005186, 1075368, 13416117]"
2333,"[923746, 1005186, 1068719, 1106523, 6533765]"
2334,"[981760, 1082185, 995242, 844165, 13416117]"
2335,"[1029743, 1082185, 981760, 908531, 13416117]"
2336,"[995242, 844165, 908531, 859075, 6533765]"
2337,"[1082185, 1106523, 840361, 1044078, 6533765]"
2338,"[1106523, 1053690, 5569230, 1082185, 6533765]"
2339,"[1082185, 1029743, 981760, 840361, 13416117]"
2341,"[1106523, 844165, 908531, 1044078, 6533765]"
2342,"[1029743, 981760, 962568, 899624, 13416117]"
2343,"[995242, 908531, 840361, 1053690, 13416117]"
2344,"[1106523, 962568, 981760, 914190, 13416117]"
2345,"[1082185, 1106523, 5569230, 1053690, 13416117]"
2346,"[1029743, 923746, 981760, 1068719, 13416117]"
2347,"[1029743, 1082185, 981760, 5569230, 13416117]"
2348,"[1029743, 1005186, 840361, 986912, 13416117]"
2349,"[1070820, 1005186, 1082185, 962568, 13416117]"
2350,"[1082185, 1029743, 981760, 840361, 13416117]"
2351,"[962568, 1029743, 981760, 899624, 13416117]"
2352,"[1106523, 840361, 1082185, 962568, 13416117]"
2353,"[1082185, 1106523, 986912, 923746, 13416117]"
2354,"[1082185, 981760, 1126899, 962568, 13416117]"
2355,"[1082185, 1029743, 981760, 840361, 13416117]"
2357,"[1029743, 923746, 1005186, 951590, 13416117]"
2358,"[981760, 962568, 1106523, 1053690, 13416117]"
2359,"[1106523, 923746, 1044078, 1082185, 6533765]"
2360,"[995242, 1082185, 981760, 962568, 13416117]"
2361,"[1126899, 1005186, 840361, 1068719, 13416117]"
2362,"[1082185, 1029743, 981760, 840361, 13416117]"
2363,"[1082185, 1070820, 986912, 981760, 13416117]"
2364,"[1029743, 840361, 1005186, 986912, 13416117]"
2366,"[995242, 908531, 840361, 844165, 13416117]"
2367,"[1029743, 840361, 962568, 981760, 13416117]"
2368,"[1082185, 1029743, 981760, 840361, 13416117]"
2369,"[1029743, 981760, 899624, 923746, 13416117]"
2370,"[1070820, 962568, 981760, 914190, 13416117]"
2371,"[1106523, 979707, 1053690, 903325, 13416117]"
2372,"[1082185, 1029743, 981760, 1005186, 13416117]"
2373,"[1082185, 1029743, 981760, 840361, 13416117]"
2374,"[1082185, 1070820, 840361, 914190, 13416117]"
2375,"[1106523, 923746, 962568, 899624, 6533765]"
2376,"[1082185, 1029743, 961554, 840361, 13416117]"
2377,"[1082185, 1029743, 981760, 923746, 13416117]"
2378,"[1029743, 914190, 962568, 1082185, 6533765]"
2379,"[1126899, 840361, 1005186, 1082185, 13416117]"
2380,"[1029743, 1082185, 923746, 1068719, 13416117]"
2381,"[1106523, 1053690, 916122, 908531, 6533765]"
2383,"[1082185, 1029743, 981760, 840361, 13416117]"
